"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","3129 Monroe Rd","28204","28205","zomato_7899","yelp_54349","0.7"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","3129 Monroe Rd","28027","28205","zomato_7898","yelp_54349","0.7"
"0","Vincenza's Pizza & Pasta","Vincenza's Pizza & Pasta","603 Prospect Ave","603 Prospect Ave E","44115","44115","zomato_19938","yelp_30199","0.9666666666666666"
"0","3 Palms Pizzeria","3 Palms Pizzeria","60 Village Way","60 Village Way","44236","44236","zomato_19973","yelp_27588","0.7333333333333334"
"0","Satay On The Road","Thai One On","2003 Avenue Road","2070 Avenue Road","M5M 4A5","M5M 4A4","zomato_5547","yelp_41560","0.7272058823529413"
"0","Fusaro's Italian Kitchen","Sandra's Italian Kitchen","147 Spadina Avenue","2899 Steeles Avenue W, Unit 12","M5V 2L7","M3J 3A1","zomato_4468","yelp_12687","0.7066666666666667"
"0","Roberto's Taco Shop","Roberto's Taco Shop","5335 S Decatur Blvd","3399 S Durango Dr, Ste 102","89118","89147","zomato_1190","yelp_50352","0.7923076923076923"
"0","Senor Taco","Señor Taco","1929 North Power Road Ste 105","1929 N Power Rd, Ste 105","85207","85207","zomato_13289","yelp_47371","0.8875862068965518"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","","3129 Monroe Rd","28031","28205","zomato_7889","yelp_54349","0.7"
"0","Barro's Pizza","Marco's Pizza","6663 E McDowell Rd","446 N Higley Rd, Ste 105","85215","85205","zomato_13436","yelp_52944","0.7009615384615384"
"0","Khun Chai Thai Restaurant","Khun Chai Thai Restaurant","3650 S Decatur Blvd #1","3650 S Decatur Blvd, Ste 1","89103","89103","zomato_336","yelp_39108","0.9423076923076923"
"0","Pho Ngon","Pho Ngon","3205 Crémazie E","3205 Boulevard Crémazie E","H1Z4M5","H1Z 4M5","zomato_14361","yelp_36599","0.8425"
"0","Barro's Pizza","Marco's Pizza","1545 S Power Rd","446 N Higley Rd, Ste 105","85206","85205","zomato_13437","yelp_52944","0.7134615384615384"
"0","The Valley Thai Restaurant","The Valley Thai Restaurant","1725 E Warm Springs Road","1725 E Warm Springs Rd","89119","89119","zomato_1281","yelp_21251","0.9749999999999999"
"0","Mucho Burrito","Mucho Burrito","4825 Mount Royal Gate SW","132, 306 Aspen Glen Landing SW","T3E7N5","T3H 0N5","zomato_9674","yelp_28401","0.78"
"0","Mucho Burrito","Mucho Burrito","London Town Sqaure","132, 306 Aspen Glen Landing SW","T1Y 6M6","T3H 0N5","zomato_9678","yelp_28401","0.74"
"0","Pizza Hut","Pizza Hut","2850 Bicentennial Pkwy","6415 S Fort Apache Rd, Ste 110","89044","89148","zomato_1088","yelp_903","0.74"
"0","Mira","Mira","","420A Wellington Street W",,"M5V 1E3","zomato_6519","yelp_38578","0.7"
"0","Roberto's Taco Shop","Roberto's Taco Shop","6650 Vegas Dr","4330 E Washington Ave","89108","89110","zomato_1186","yelp_7573","0.7714285714285714"
"0","Subway","Subway","439 S Ellsworth Rd","4355 E University Dr","85208","85205","zomato_14146","yelp_36373","0.7899999999999999"
"0","pizzaBOGO","pizzaBOGO","15320 Detroit Ave","15320 Detroit Ave","44107","44107","zomato_19763","yelp_20960","0.8"
"0","Roberto's Taco Shop","Roberto's Taco Shop","8680 W Warm Springs Rd #105","4330 E Washington Ave","89148","89110","zomato_1180","yelp_7573","0.8111111111111111"
"0","Roberto's Taco Shop","Roberto's Taco Shop","4604 E Sunset Rd","4330 E Washington Ave","89014","89110","zomato_1181","yelp_7573","0.7999999999999999"
"0","Little Saigon","Restaurant Little Saigon","7163 Rue St-Hubert","7163 rue Saint-Hubert","H2R2N1","H2R 2N2","zomato_15395","yelp_24340","0.7363095238095239"
"0","Tosinos Mexican Grill","Chipotle Mexican Grill","2235 S Power Rd","2849 N Power Rd","85209","85215","zomato_13319","yelp_8615","0.7927272727272727"
"0","Pizza Hut","Pizza Hut","2850 Bicentennial Pkwy","7065 W. Ann, #110","89044","89130","zomato_1088","yelp_10659","0.7545454545454545"
"0","Masala Express","Masala Express","735 Ranchlands Blvd NW","735 Ranchlands Blvd NW","T3G2C5","T3G 3A9","zomato_8781","yelp_32953","1.0"
"0","Roberto's Tacos","Roberto's Taco Shop","6435 S Rainbow Blvd","4330 E Washington Ave","89118","89110","zomato_1198","yelp_7573","0.7300751879699248"
"0","Pizza Hut","Pizza Hut","201 E Jefferson St","1520 N 43rd Ave","85004","85009","zomato_2993","yelp_45383","0.75"
"0","Arriba Mexican Grill","Qdoba Mexican Grill","4649 E Chandler Blvd","742 E Glendale Ave","85048","85020","zomato_3023","yelp_24549","0.7550000000000001"
"0","Roberto's Taco Shop","Roberto's Taco Shop","5335 S Decatur Blvd","4330 E Washington Ave","89118","89110","zomato_1190","yelp_7573","0.7857142857142857"
"0","Chipotle Mexican Grill","Chipotle Mexican Grill","2849 N Power Rd","2849 N Power Rd","85215","85215","zomato_13328","yelp_8615","1.0"
"0","Las Cazuelas","Las Pupusas","9711 S Eastern Ave","4760 S Eastern Ave","89183","89119","zomato_1164","yelp_47767","0.7833333333333333"
"0","Mucho Burrito","Mucho Burrito","5179 Falconridge Blvd NE","132, 306 Aspen Glen Landing SW","T3J","T3H 0N5","zomato_9650","yelp_28401","0.7599999999999999"
"0","Subway","Subway","940 N Green St","2568 Wigwam Pkwy","42420","89074","zomato_19181","yelp_46989","0.7374999999999999"
"0","Subway","Subway","4617 E Bell Rd","4539 E Thomas Rd","85032","85018","zomato_2948","yelp_18928","0.8312499999999999"
"0","Subway","Subway","","4539 E Thomas Rd","85042","85018","zomato_2949","yelp_18928","0.7"
"0","Mucho Burrito","Mucho Burrito","160 Stewart Green SW","132, 306 Aspen Glen Landing SW","T3H 3C8","T3H 0N5","zomato_9655","yelp_28401","0.7999999999999999"
"0","Arriba Mexican Grill","Qdoba Mexican Grill","1812 E Camelback Rd","742 E Glendale Ave","85016","85020","zomato_3052","yelp_24549","0.7147368421052632"
"0","Pizza Hut","Pizza Hut","35050 Euclid Ave.","5526 Turney Rd","44094","44125","zomato_20766","yelp_23372","0.7705882352941176"
"0","Roberto's Taco Shop","Roberto's Taco Shop","10612 S Eastern Ave","4330 E Washington Ave","89052","89110","zomato_1162","yelp_7573","0.8142857142857143"
"0","Roberto's Taco Shop","Roberto's Taco Shop","6355 N. Commerce #103A","4330 E Washington Ave","89031","89110","zomato_1166","yelp_7573","0.7409090909090909"
"0","CiCi's Pizza","Pizza Pizza","1618 Queen Street West","655 Queen Street W","M6R 1A8","M6J 1E6","zomato_5391","yelp_53222","0.7515151515151515"
"0","Al's Pizza & Steakhouse","Mitillinis Pizza & Steak House","735 Ranchlands Blvd NW","5720 Silver Springs Blvd NW","T3G2C5","T3B 4N7","zomato_9513","yelp_33777","0.7047619047619047"
"0","Nando's Mexican Cafe","Nando's Mexican Cafe","3519 E Baseline Rd","3519 E Baseline Rd","85234","85234","zomato_13533","yelp_7492","0.7428571428571429"
"0","Subway","Subway","144 N Central Ave","4539 E Thomas Rd","85004","85018","zomato_2930","yelp_18928","0.7705882352941176"
"0","Nando's Mexican Cafe","Nando's Mexican Cafe","6715 East McDowell Road","6715 E McDowell Rd","85215","85215","zomato_13271","yelp_11739","0.9347826086956521"
"0","Jack in the Box","Jack In the Box","12098 N 32nd St","9050 W Thomas Rd","85028","85037","zomato_2996","yelp_28084","0.75625"
"0","Hibachi Express","Hibachi Express & Grill","2908 Oak Lake Boulevard Suite 108","2908 Oak Lake Blvd","28208","28208","zomato_7092","yelp_15351","0.7493506493506493"
"0","Pizza Hut","Pizza Hut","702 N 1st St","1520 N 43rd Ave","85004","85009","zomato_2962","yelp_45383","0.7999999999999999"
"0","Mangos Mexican Cafe","Nando's Mexican Cafe","44 W Main St","6715 E McDowell Rd","85201","85215","zomato_13274","yelp_11739","0.7066666666666667"
"0","KFC","KFC","3702 E Thomas Rd","7634 W Indian School Rd","85018","85033","zomato_2921","yelp_22972","0.7913043478260869"
"0","Pizza Hut","Pizza Hut","2436 E Bell Rd","1520 N 43rd Ave","85032","85009","zomato_2964","yelp_45383","0.7599999999999999"
"0","Mucho Burrito","Mucho Burrito","150 6 Ave SW","132, 306 Aspen Glen Landing SW","T2P3Y6","T3H 0N5","zomato_9641","yelp_28401","0.7899999999999999"
"0","Mucho Burrito","Mucho Burrito","428 36th Street NE","132, 306 Aspen Glen Landing SW","T2A5W8","T3H 0N5","zomato_9646","yelp_28401","0.7699999999999999"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","335 E Plaza Drive","3129 Monroe Rd","28115","28205","zomato_7849","yelp_54349","0.7529411764705882"
"0","Mira Restaurant","Mira","420A Wellington Street W","420A Wellington Street W",,"M5V 1E3","zomato_6524","yelp_38578","0.7066666666666667"
"0","Mitillinis Pizza & Steak House","Mitillinis Pizza & Steak House","2-5720 Silver Springs Boulevard NW","5720 Silver Springs Blvd NW","T3B 4N7","T3B 4N7","zomato_9522","yelp_33777","0.9382352941176471"
"0","Sardella's Pizza & Wings","Sardella's Pizza & Wings","3143 E Greenway Road","3143 E Greenway Rd","85032","85032","zomato_3192","yelp_49804","0.97"
"0","Le Jardin de Panos","Restaurant Le Jardin de Panos","521 Ave Duluth E","521 Avenue Duluth E","H2L1A5","H2L 1A8","zomato_17852","yelp_30829","0.7634074410163338"
"0","Orchid Thai","Orchid Thai","15474 Yonge Street","15474 Yonge Street",,"L4G 1P2","zomato_5561","yelp_38906","0.7857142857142857"
"0","Subway","Subway","144 N Central Ave","3201 E Thomas Rd, Ste 101","85004","85018","zomato_2930","yelp_57161","0.7599999999999999"
"0","Jack in the Box","Jack In the Box","5115 W Southern Ave","9050 W Thomas Rd","85339","85037","zomato_2990","yelp_28084","0.7789473684210526"
"0","Subway","Subway","1106 N Gilbert Rd","4355 E University Dr","85203","85205","zomato_14103","yelp_36373","0.7899999999999999"
"0","Subway","Subway","1840 W Southern Ave","4355 E University Dr","85202","85205","zomato_14104","yelp_36373","0.745"
"0","Vaqueros Carne Asada","Vaqueros Carne Asada","6430 E Main St","6430 E Main St","85205","85205","zomato_13588","yelp_47623","1.0"
"0","Carl's Jr.","Carl's Jr.","535 Marks St","2380 E Flamingo Rd","89014","89119","zomato_1081","yelp_951","0.7666666666666666"
"0","Roberto's Taco Shop","Roberto's Taco Shop","4845 S Fort Apache Rd","4330 E Washington Ave","89147","89110","zomato_1146","yelp_7573","0.7428571428571429"
"0","Nando's Mexican Cafe","Nando's Mexican Cafe","3519 E Baseline Rd","6715 E McDowell Rd","85234","85215","zomato_13299","yelp_11739","0.8166666666666667"
"0","Chipotle Mexican Grill","Chipotle Mexican Grill","3440 E Baseline Rd","2849 N Power Rd","85204","85215","zomato_13361","yelp_8615","0.8166666666666667"
"0","Subway","Subway","177 N Gardenmile Rd","2568 Wigwam Pkwy","42420","89074","zomato_19178","yelp_46989","0.731578947368421"
"0","Roberto's Taco Shop","Roberto's Taco Shop","10430 Bermuda Rd","4330 E Washington Ave","89183","89110","zomato_1152","yelp_7573","0.7428571428571429"
"0","Subway","Subway","1195 Barrett Blvd","2568 Wigwam Pkwy","42420","89074","zomato_19176","yelp_46989","0.7352941176470588"
"0","Jack in the Box","Jack In the Box","17017 N Cave Creek Rd","9050 W Thomas Rd","85032","85037","zomato_2980","yelp_28084","0.7857142857142857"
"0","Subway","Subway","4617 E Bell Rd","3201 E Thomas Rd, Ste 101","85032","85018","zomato_2948","yelp_57161","0.7719999999999999"
"0","Subway","Subway","","3201 E Thomas Rd, Ste 101","85042","85018","zomato_2949","yelp_57161","0.7"
"0","Pizza Hut","Pizza Hut","4708 S 48th St","1520 N 43rd Ave","85040","85009","zomato_2994","yelp_45383","0.78"
"0","Restaurant Thailande","Restaurant Thailande","88 Rue Bernard Ouest","88 Rue  Bernard Ouest","H2T2J8","H2T 2J8","zomato_15357","yelp_12491","0.9482142857142858"
"0","Uncle Angelo's Pizza Joint","Uncle Angelo's Pizza Joint","1821 N Las Vegas Boulevard","1821 Las Vegas Blvd N","89030","89030","zomato_485","yelp_56568","0.7876923076923077"
"0","Subway","Subway","1229 E Mckellips Rd # 104","4355 E University Dr","85203","85205","zomato_14123","yelp_36373","0.7719999999999999"
"0","Chipotle Mexican Grill","Chipotle Mexican Grill","1955 S Signal Butte Rd","2849 N Power Rd","85209","85215","zomato_13357","yelp_8615","0.7818181818181817"
"0","Jay's Gyros","JJ's Gyros","4750 E Broadway Road","1855 W Deer Valley Rd, Ste 101","85040","85027","zomato_3183","yelp_36556","0.7072727272727273"
"0","Thai Chili","Thai Chili","2879 N Green Valley Pkwy","2879 N Green Valley Pkwy","89014","89014","zomato_327","yelp_56474","0.7"
"0","Bojangles' Famous Chicken 'n Biscuits","Bojangles' Famous Chicken 'n Biscuits","335 E Plaza Drive","4131 Statesville Rd","28115","28269","zomato_7849","yelp_25147","0.731578947368421"
