,average_cost_for_two,cuisines,currency,establishment_types,has_online_delivery,has_table_booking,id,include_bogo_offers,is_book_form_web_view,is_delivering_now,is_table_reservation_supported,is_zomato_book_res,location.address,location.city,location.city_id,location.country_id,location.latitude,location.locality,location.locality_verbose,location.longitude,location.zipcode,medio_provider,mezzo_provider,name,offers,opentable_support,price_range,switch_to_order_menu,user_rating.aggregate_rating,user_rating.custom_rating_text,user_rating.custom_rating_text_background,user_rating.rating_color,user_rating.rating_text,user_rating.rating_tool_tip,user_rating.votes
0,30,"Healthy Food, American",$,[],0,0,8902505,True,0,0,0,0,"Square One Shopping Centre, 100 City Centre Drive, Mississauga L5B 2C9",Toronto,89,37,43.5928730000,"City Centre Drive, Mississauga","City Centre Drive, Mississauga, Toronto",-79.6429840000,L5B 2C9,,OTHER,Richtree Market Restaurants,[],0,2,0,3.6,,,9ACD32,Good,,45
0,40,American,$,[],0,0,8906242,True,0,0,0,0,"167 Niagara Street, Toronto M5V 1C9",Toronto,89,37,43.6417972222,"Niagara Street, Niagara","Niagara Street, Niagara, Toronto",-79.4064861111,M5V 1C9,,OTHER,Old York Bar And Grill,[],0,2,0,4.0,,,5BA829,Very Good,,71
0,40,"BBQ, Southern, American, Bar Food",$,[],0,0,8910432,True,0,0,0,0,"76 Gerrard Street East, Toronto M5G 2A7",Toronto,89,37,43.6600715000,"Gerrard Street East, Garden District","Gerrard Street East, Garden District, Toronto",-79.3780271000,M5G 2A7,,OTHER,Lou Dawg's,[],0,2,0,3.5,,,9ACD32,Good,,42
0,30,"Bar Food, American",$,[],0,0,8904039,True,0,0,0,0,"1988 Avenue Road, North York M5M 3Y4",Toronto,89,37,43.7353490000,"Avenue Road, North York","Avenue Road, North York, Toronto",-79.4202390000,M5M 3Y4,,OTHER,Bistro on Avenue,[],0,2,0,4.1,,,5BA829,Very Good,,51
0,40,American,$,[],0,0,8902211,True,0,0,0,0,"2550 Hurontario Street, Mississauga L5B 1N5",Toronto,89,37,43.5790330000,"Hurontario Street, Mississauga","Hurontario Street, Mississauga, Toronto",-79.6152800000,L5B 1N5,,OTHER,Orchard,[],0,2,0,3.8,,,9ACD32,Good,,47
0,35,"American, Italian",$,[],0,0,8902029,True,0,0,0,0,"2200 Dundas Street East, Mississauga L4X 2V3",Toronto,89,37,43.6260800000,"Dundas Street East, Mississauga","Dundas Street East, Mississauga, Toronto",-79.5655750000,L4X 2V3,,OTHER,Muddy Duck,[],0,2,0,3.6,,,9ACD32,Good,,49
0,30,American,$,[],0,0,18607423,True,0,0,0,0,"3401 Dufferin Street, CRU#02, North York M6A 2T9",Toronto,89,37,43.7254210000,North York,North York,-79.4521060000,M6A 2T9,,OTHER,The Cheesecake Factory,[],0,2,0,3.4,,,CDD614,Average,,17
0,60,American,$,[],0,0,8903079,True,0,0,0,0,"202 Main Street Unionville, Markham L3R 2G9",Toronto,89,37,43.8680950000,"Main Street Unionville, Markham","Main Street Unionville, Markham, Toronto",-79.3126830000,L3R 2G9,,OTHER,Jake's on Main,[],0,3,0,3.4,,,CDD614,Average,,50
0,50,"Pizza, Italian, American",$,[],0,0,8902325,True,0,0,0,0,"7020 Warden Avenue, Markham",Toronto,89,37,43.8207472222,"Warden Avenue, Markham","Warden Avenue, Markham, Toronto",-79.3253638889,,,OTHER,Boston Pizza,[],0,2,0,3.4,,,CDD614,Average,,29
0,60,American,$,[],0,0,8906863,True,0,0,0,0,"649 Fourth Line, Unit 1&2, Oakville",Toronto,89,37,43.4336320000,"Fourth Line, Oakville","Fourth Line, Oakville, Toronto",-79.7016910000,,,OTHER,Fiftie's Diner,[],0,3,0,3.9,,,9ACD32,Good,,48
0,30,American,$,[],0,0,8910928,True,0,0,0,0,"2463 Yonge Street, Toronto M4P 2H6",Toronto,89,37,43.7114640000,"Yonge Street, Yonge & Eglinton","Yonge Street, Yonge & Eglinton, Toronto",-79.3990900000,M4P 2H6,,OTHER,Good Bite,[],0,2,0,4.0,,,5BA829,Very Good,,53
0,40,American,$,[],0,0,17739687,True,0,0,0,0,"14010 Hurontario Street, Caledon L7C 2E1",Toronto,89,37,43.7740880000,"Hurontario Street, Caledon","Hurontario Street, Caledon, Toronto",-79.8791974000,L7C 2E1,,OTHER,Red Onion,[],0,2,0,3.6,,,9ACD32,Good,,22
0,30,"Deli, American",$,[],0,0,16538569,True,0,0,0,0,"4441 Highway 7, Vaughan",Toronto,89,37,43.7839510000,"York Regional Road 7, Woodbridge","York Regional Road 7, Woodbridge, Toronto",-79.5708720000,,,OTHER,Galaxie Diner,[],0,2,0,3.9,,,9ACD32,Good,,37
0,60,"American, Steak",$,[],0,0,8904693,True,0,0,0,0,"317 King Street West, Toronto M5V 1J5",Toronto,89,37,43.6462780000,"King Street West, Entertainment District","King Street West, Entertainment District, Toronto",-79.3906610000,M5V 1J5,,OTHER,Joe Mamas,[],0,3,0,3.5,,,9ACD32,Good,,61
0,50,"American, Canadian",$,[],0,0,8909356,True,0,0,0,0,"757 Broadview Avenue, Toronto M4K 2P6",Toronto,89,37,43.6758388889,"Broadview Avenue, The Danforth","Broadview Avenue, The Danforth, Toronto",-79.3586361111,M4K 2P6,,OTHER,New York Cafe,[],0,2,0,3.8,,,9ACD32,Good,,49
0,40,American,$,[],0,0,8910330,True,0,0,0,0,"575 Mount Pleasant Road, Toronto M4S 2M6",Toronto,89,37,43.7035560000,"Mount Pleasant Road, Davisville Village","Mount Pleasant Road, Davisville Village, Toronto",-79.3882830000,M4S 2M6,,OTHER,Boland's Open Kitchen,[],0,2,0,4.1,,,5BA829,Very Good,,43
0,65,"American, Bar Food",$,[],0,0,8911898,True,0,0,0,0,"Richmond Adelaide Centre, 120 Adelaide Street West, Toronto",Toronto,89,37,43.6498980000,"Adelaide Street West, Financial District","Adelaide Street West, Financial District, Toronto",-79.3834010000,,,OTHER,The 3 Brewers,[],0,3,0,3.4,,,CDD614,Average,,21
0,110,"American, Canadian",$,[],0,0,8910690,True,0,0,0,0,"Windsor Arms, 18 St. Thomas Street, Toronto M5S 3E7",Toronto,89,37,43.6688150000,"Saint Thomas Street, Discovery District","Saint Thomas Street, Discovery District, Toronto",-79.3905500000,M5S 3E7,,OTHER,The Living Room - Windsor Arms,[],0,4,0,3.6,,,9ACD32,Good,,31
0,30,American,$,[],0,0,8900470,True,0,0,0,0,"2798 Victoria Park Avenue, North York M1W 1C2",Toronto,89,37,43.7882500000,"Victoria Park Avenue, North York","Victoria Park Avenue, North York, Toronto",-79.3303680000,M1W 1C2,,OTHER,Rosemary & Thyme,[],0,2,0,4.1,,,5BA829,Very Good,,33
0,65,"Italian, American",$,[],0,0,8908577,True,0,0,0,0,"2232 Queen Street East, Toronto",Toronto,89,37,43.6727555556,"Queen Street East, The Beaches","Queen Street East, The Beaches, Toronto",-79.2877666667,,,OTHER,Outrigger,[],0,3,0,3.5,,,9ACD32,Good,,36
0,25,"Burger, Fast Food",$,[],0,0,8904098,True,0,0,0,0,"573 King Street West, Toronto",Toronto,89,37,43.6447250000,"King Street West, Fashion District","King Street West, Fashion District, Toronto",-79.3996888889,,,OTHER,Big Smoke Burger,[],0,1,0,4.5,,,3F7E00,Excellent,,289
0,30,"Burger, Fast Food",$,[],0,0,8908687,True,0,0,0,0,"233 Eglinton Avenue West, Toronto M4R 1A9",Toronto,89,37,43.7047310000,"Eglinton Avenue West, Yonge & Eglinton","Eglinton Avenue West, Yonge & Eglinton, Toronto",-79.4059450000,M4R 1A9,,OTHER,Burger Shack,[],0,2,0,4.7,,,3F7E00,Excellent,,232
0,25,"Burger, Fast Food",$,[],0,0,8911568,True,0,0,0,0,"7123 Yonge Street, Thornhill",Toronto,89,37,43.8017930000,Thornhill,Thornhill,-79.4211040000,,,OTHER,Golden Star,[],0,1,0,4.5,,,3F7E00,Excellent,,207
0,30,"Burger, Fast Food",$,[],0,0,8909464,True,0,0,0,0,"5236 Dundas Street West, Etobicoke M9B",Toronto,89,37,43.6394200000,"Dundas Street West, Etobicoke","Dundas Street West, Etobicoke, Toronto",-79.5371020000,M9B,,OTHER,Apache Burger,[],0,2,0,4.1,,,5BA829,Very Good,,238
0,35,"Burger, Fast Food",$,[],0,0,8908593,True,0,0,0,0,"269 Augusta Avenue, Toronto",Toronto,89,37,43.6556027778,"Augusta Avenue, Kensington-Chinatown","Augusta Avenue, Kensington-Chinatown, Toronto",-79.4026416667,,,OTHER,Burgernator,[],0,2,0,4.2,,,5BA829,Very Good,,139
0,25,"Pizza, Fast Food",$,[],0,0,8900462,True,0,0,0,0,"1033 Markham Road, Scarborough M1H 2Y5",Toronto,89,37,43.7740060000,"Markham Road, Scarborough","Markham Road, Scarborough, Toronto",-79.2304310000,M1H 2Y5,,OTHER,The Real McCoy,[],0,1,0,4.9,,,3F7E00,Excellent,,177
0,30,"Fast Food, Canadian",$,[],0,0,16547772,True,0,0,0,0,"79 Kensington Avenue, Toronto M5T2K2",Toronto,89,37,43.6546100000,"Kensington Avenue, Kensington-Chinatown","Kensington Avenue, Kensington-Chinatown, Toronto",-79.4005410000,M5T2K2,,OTHER,The Dirty Bird,[],0,2,0,3.7,,,9ACD32,Good,,73
0,35,Fast Food,$,[],0,0,8905578,True,0,0,0,0,"130 Spadina Avenue, Toronto",Toronto,89,37,43.6474690000,"Spadina Avenue, Fashion District","Spadina Avenue, Fashion District, Toronto",-79.3960650000,,,OTHER,The Chickery,[],0,2,0,3.6,,,9ACD32,Good,,83
0,25,"Fast Food, Burger",$,[],0,0,8900654,True,0,0,0,0,"2150 Burnhamthorpe Road W, Mississauga L5M 4Z5",Toronto,89,37,43.5438770000,"Burnhamthorpe Road West, Mississauga","Burnhamthorpe Road West, Mississauga, Toronto",-79.6807940000,L5M 4Z5,,OTHER,Five Guys,[],0,1,0,4.1,,,5BA829,Very Good,,130
0,15,"Pizza, Fast Food",$,[],0,0,8904355,True,0,0,0,0,"930 North Park Drive, Brampton L6S 3Y5",Toronto,89,37,43.7341580000,"930 North Park Drive, Brampton","930 North Park Drive, Brampton, Toronto",-79.7432270000,L6S 3Y5,,OTHER,Mackay Pizza,[],0,1,0,4.6,,,3F7E00,Excellent,,121
0,35,"Canadian, Fast Food",$,[],0,0,8908634,True,0,0,0,0,"296 Brunswick Avenue, Toronto M5S 2M7",Toronto,89,37,43.6655090000,"Brunswick Avenue, Harbord Village","Brunswick Avenue, Harbord Village, Toronto",-79.4074810000,M5S 2M7,,OTHER,Poutineville,[],0,2,0,3.7,,,9ACD32,Good,,79
0,25,Fast Food,$,[],0,0,8905055,True,0,0,0,0,"21 Kennedy Road North, Brampton L6V 1X5",Toronto,89,37,43.6960370000,"Charles Street, Brampton","Charles Street, Brampton, Toronto",-79.7506480000,L6V 1X5,,OTHER,Sonny's,[],0,1,0,4.0,,,5BA829,Very Good,,106
0,25,Fast Food,$,[],0,0,8907128,True,0,0,0,0,"326 College Street, Toronto",Toronto,89,37,43.6576330000,"College Street, Harbord Village","College Street, Harbord Village, Toronto",-79.4026590000,,,OTHER,Fancy Franks,[],0,1,0,3.8,,,9ACD32,Good,,81
0,30,Fast Food,$,[],0,0,8909286,True,0,0,0,0,"170 Spadina Avenue, Toronto",Toronto,89,37,43.6491777778,"174 Spadina Av, Kensington-Chinatown","174 Spadina Av, Kensington-Chinatown, Toronto",-79.3967277778,,,OTHER,Bacon Nation,[],0,2,0,3.6,,,9ACD32,Good,,49
0,20,"Burger, Fast Food",$,[],0,0,8909931,True,0,0,0,0,"4242 Dundas Street West, Etobicoke M8X 1Y6",Toronto,89,37,43.6594960000,"Dundas Street West, Etobicoke","Dundas Street West, Etobicoke, Toronto",-79.5143970000,M8X 1Y6,,OTHER,Magoo's,[],0,1,0,4.5,,,3F7E00,Excellent,,123
0,20,Fast Food,$,[],0,0,8910935,True,0,0,0,0,"948 Queen Street East, Toronto M4M 1J7",Toronto,89,37,43.6608850000,"Queen Street East, Riverside","Queen Street East, Riverside, Toronto",-79.3412370000,M4M 1J7,,OTHER,Rashers,[],0,1,0,4.3,,,5BA829,Very Good,,69
0,30,"Pizza, Fast Food",$,[],0,0,8907301,True,0,0,0,0,"189 Harbord Street, Toronto M5S1H5",Toronto,89,37,43.6619305556,Harbord Village,Harbord Village,-79.4082805556,M5S1H5,,OTHER,Pizza Gigi,[],0,2,0,4.4,,,5BA829,Very Good,,70
0,30,"Pizza, Fast Food",$,[],0,0,8910243,True,0,0,0,0,"3886 Bloor Street West, Etobicoke M9B1L3",Toronto,89,37,43.6403500000,"Bloor Street West, Etobicoke","Bloor Street West, Etobicoke, Toronto",-79.5419770000,M9B1L3,,OTHER,Milano's Pizza,[],0,2,0,4.6,,,3F7E00,Excellent,,99
0,20,Fast Food,$,[],0,0,8907387,True,0,0,0,0,"711 Krosno Boulevard, Pickering",Toronto,89,37,43.8216060000,Pickering,Pickering,-79.0836940000,,,OTHER,The Big M,[],0,1,0,4.7,,,3F7E00,Excellent,,94
0,25,"Fast Food, Burger",$,[],0,0,8902839,True,0,0,0,0,800 Warden Avenue,Toronto,89,37,43.7262190000,"Warden Avenue, Scarborough","Warden Avenue, Scarborough, Toronto",-79.2874300000,,,OTHER,Five Guys,[],0,1,0,3.7,,,9ACD32,Good,,83
0,25,Fast Food,$,[],0,0,8903903,True,0,0,0,0,"9206 Leslie Street, Richmond Hill",Toronto,89,37,43.8637620000,Richmond Hill,Richmond Hill,-79.3871080000,,,OTHER,Fresh Burger,[],0,1,0,3.8,,,9ACD32,Good,,62
0,25,"Burger, Fast Food",$,[],0,0,8900786,True,0,0,0,0,"6109 Kingston Road, Scarborough M1C 1K5",Toronto,89,37,43.7839160000,"Kingston Road, Scarborough","Kingston Road, Scarborough, Toronto",-79.1684950000,M1C 1K5,,OTHER,Shamrock Burgers,[],0,1,0,4.3,,,5BA829,Very Good,,66
0,25,"Pizza, Fast Food",$,[],0,0,17714634,True,0,0,0,0,"10 Dundas Street East, Toronto M5B 2G9",Toronto,89,37,43.6558820000,"Victoria Street, Garden District","Victoria Street, Garden District, Toronto",-79.3791650000,M5B 2G9,,OTHER,Blaze Pizza,[],0,1,0,4.0,,,5BA829,Very Good,,40
0,25,"Fast Food, Burger",$,[],0,0,8911285,True,0,0,0,0,"329 Yonge Street, Toronto",Toronto,89,37,43.6571160000,"Yonge Street, Garden District","Yonge Street, Garden District, Toronto",-79.3810680000,,,OTHER,Five Guys,[],0,1,0,3.7,,,9ACD32,Good,,74
0,25,"Burger, Fast Food",$,[],0,0,8903745,True,0,0,0,0,"50 King Street East, Toronto",Toronto,89,37,43.6497740000,"King Street East, St. Lawrence","King Street East, St. Lawrence, Toronto",-79.3762010000,,,OTHER,Big Smoke Burger,[],0,1,0,4.1,,,5BA829,Very Good,,93
0,25,"Fast Food, Burger",$,[],0,0,8911287,True,0,0,0,0,"Woodbridge Square, 7600 Weston Road, Vaughan",Toronto,89,37,43.7876509000,"Weston Road, Woodbridge","Weston Road, Woodbridge, Toronto",-79.5478537000,,,OTHER,Five Guys,[],0,1,0,4.0,,,5BA829,Very Good,,87
0,30,"Pizza, Fast Food",$,[],0,0,17740150,True,0,0,0,0,"2828 Kingsway Dr, Oakville L6J6X7",Toronto,89,37,43.4996181000,"2828 Kingsway Drive, Oakville","2828 Kingsway Drive, Oakville, Toronto",-79.6614485000,L6J6X7,,OTHER,Four Brothers Pizza,[],0,2,0,3.8,,,9ACD32,Good,,76
0,25,"Pizza, Fast Food",$,[],0,0,8904414,True,0,0,0,0,5980 Churchill Meadows Boulevard L5M 7M5,Toronto,89,37,43.5580090000,"6011 Maple Gate Circle, Mississauga","6011 Maple Gate Circle, Mississauga, Toronto",-79.7561400000,L5M 7M5,,OTHER,JP's Pizzeria,[],0,1,0,3.6,,,9ACD32,Good,,76
0,30,"Burger, Fast Food",$,[],0,0,8907854,True,0,0,0,0,"1056 Gerrard Street East, Toronto M4M 1Z7",Toronto,89,37,43.6692194444,"Gerrard Street East, Leslieville","Gerrard Street East, Leslieville, Toronto",-79.3358777778,M4M 1Z7,,OTHER,Great Burger Kitchen,[],0,2,0,4.1,,,5BA829,Very Good,,80
0,25,"Burger, Fast Food",$,[],0,0,8900679,True,0,0,0,0,"6020 Hurontario Street, Mississauga L5R 4B3",Toronto,89,37,43.6262930000,"Hurontario Street, Mississauga","Hurontario Street, Mississauga, Toronto",-79.6800230000,L5R 4B3,,OTHER,Fire Pit,[],0,1,0,4.0,,,5BA829,Very Good,,75
0,25,"Burger, Fast Food",$,[],0,0,8904301,True,0,0,0,0,"38 Elm St, Toronto, ON M5G 2K5",Toronto,89,37,43.6586805556,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.3818888889,M5G 2K5,,OTHER,Jackson's Burger,[],0,1,0,3.6,,,9ACD32,Good,,58
0,20,Fast Food,$,[],0,0,8905607,True,0,0,0,0,"295 Main Street East, Milton",Toronto,89,37,43.5152890000,"Main Street East, Milton","Main Street East, Milton, Toronto",-79.8810090000,,,OTHER,Halifax Donair,[],0,1,0,4.1,,,5BA829,Very Good,,63
0,30,"Burger, Fast Food",$,[],0,0,8907050,True,0,0,0,0,"688 Queen Street East, Toronto",Toronto,89,37,43.6587611111,"Queen Street East, Riverside","Queen Street East, Riverside, Toronto",-79.3505388889,,,OTHER,Burger Shoppe,[],0,2,0,4.0,,,5BA829,Very Good,,73
0,25,"Burger, Fast Food",$,[],0,0,8903850,True,0,0,0,0,"Eaton Centre, Urban Eatery, 220 Yonge Street, Toronto M5B 2L7",Toronto,89,37,43.6536120000,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.3800600000,M5B 2L7,,OTHER,Big Smoke Burger,[],0,1,0,3.7,,,9ACD32,Good,,48
0,20,"Burger, Fast Food",$,[],0,0,8901553,True,0,0,0,0,"5130 Dixie Road, Mississauga L4W 4K2",Toronto,89,37,43.6370200000,"Dixie Road, Mississauga","Dixie Road, Mississauga, Toronto",-79.6236800000,L4W 4K2,,OTHER,Burger Factory,[],0,1,0,3.8,,,9ACD32,Good,,54
0,25,Fast Food,$,[],0,0,18205979,True,0,0,0,0,222 The Esplanade M5A 4M8,Toronto,89,37,43.6494770000,"222 The Esplanade, St. Lawrence","222 The Esplanade, St. Lawrence, Toronto",-79.3654360000,M5A 4M8,,OTHER,Cluck Clucks,[],0,1,0,3.8,,,9ACD32,Good,,27
0,20,"Fast Food, Steak, Burger, Sandwich",$,[],0,0,8906296,True,0,0,0,0,"15 Elm Street, Toronto M5G 1H1",Toronto,89,37,43.6578055556,"Elm Street, Downtown Yonge","Elm Street, Downtown Yonge, Toronto",-79.3825305556,M5G 1H1,,OTHER,TLP Sandwich Co.,[],0,1,0,3.8,,,9ACD32,Good,,43
0,40,"Canadian, Fast Food",$,[],0,0,8904012,True,0,0,0,0,"512 Queen Street West, Toronto",Toronto,89,37,43.6477760000,"Queen Street West, Kensington-Chinatown","Queen Street West, Kensington-Chinatown, Toronto",-79.4015540000,,,OTHER,Tequila Bookworm,[],0,2,0,3.8,,,9ACD32,Good,,52
0,20,"Deli, Fast Food",$,[],0,0,8905109,True,0,0,0,0,"7 Camden Street, Toronto M5V 1V2",Toronto,89,37,43.6471560000,"Camden Street, Fashion District","Camden Street, Fashion District, Toronto",-79.3964440000,M5V 1V2,,OTHER,Avenue Open Kitchen,[],0,1,0,3.7,,,9ACD32,Good,,43
0,20,"Burger, Fast Food",$,[],0,0,8903135,True,0,0,0,0,"5030 Maingate Drive, Unit 14, Mississauga L4W 1N5",Toronto,89,37,43.6302660000,"Maingate Drive, Mississauga","Maingate Drive, Mississauga, Toronto",-79.6278820000,L4W 1N5,,OTHER,On The Bun Burgers,[],0,1,0,3.9,,,9ACD32,Good,,53
0,25,"Burger, Fast Food",$,[],0,0,8907073,True,0,0,0,0,"1684 Danforth Avenue, Toronto M4C 1H6",Toronto,89,37,43.6839222222,"Danforth Avenue, East Danforth","Danforth Avenue, East Danforth, Toronto",-79.3214027778,M4C 1H6,,OTHER,Retro Burger,[],0,1,0,3.7,,,9ACD32,Good,,41
0,15,Fast Food,$,[],0,0,8911728,True,0,0,0,0,"147 Baldwin Street, Toronto M5T3K7",Toronto,89,37,43.6551250000,"Spadina Avenue, Kensington-Chinatown","Spadina Avenue, Kensington-Chinatown, Toronto",-79.3992080000,M5T3K7,,OTHER,Toronto Popcorn Company,[],0,1,0,3.5,,,9ACD32,Good,,29
0,30,Fast Food,$,[],0,0,8909719,True,0,0,0,0,"1601 Saint Clair Avenue West, Toronto M6E 1C9",Toronto,89,37,43.6752010000,Carleton Village,Carleton Village,-79.4547350000,M6E 1C9,,OTHER,Dairy Freeze,[],0,2,0,3.9,,,9ACD32,Good,,54
0,25,Fast Food,$,[],0,0,16529511,True,0,0,0,0,"7690 Hurontario Street, Brampton",Toronto,89,37,43.6587300000,"Hurontario Street, Brampton","Hurontario Street, Brampton, Toronto",-79.7237240000,,,OTHER,McDonald's,[],0,1,0,3.3,,,CDD614,Average,,12
0,25,Fast Food,$,[],0,0,8911231,True,0,0,0,0,"2383 Yonge Street, Toronto",Toronto,89,37,43.7096730000,"Yonge Street, Yonge & Eglinton","Yonge Street, Yonge & Eglinton, Toronto",-79.3988070000,,,OTHER,South St. Burger Co.,[],0,1,0,3.7,,,9ACD32,Good,,43
0,25,"Pizza, Fast Food",$,[],0,0,17737006,True,0,0,0,0,"10 Flowertown Avenue, Brampton L6X 2J9",Toronto,89,37,43.6819290000,"Flowertown Avenue, Brampton","Flowertown Avenue, Brampton, Toronto",-79.7796560000,L6X 2J9,,OTHER,Tony & Jim's,[],0,1,0,4.2,,,5BA829,Very Good,,45
0,25,Fast Food,$,[],0,0,8911823,True,0,0,0,0,"542 Church Street, Toronto M4Y 2C6",Toronto,89,37,43.6654140000,"Church Street, Church And Wellesley","Church Street, Church And Wellesley, Toronto",-79.3808070000,M4Y 2C6,,OTHER,Fresh Burger,[],0,1,0,3.6,,,9ACD32,Good,,30
0,25,Fast Food,$,[],0,0,8909692,True,0,0,0,0,"474 Dupont Street, Toronto M5R 1W6",Toronto,89,37,43.6731720000,"Bathurst Street, Seaton Village","Bathurst Street, Seaton Village, Toronto",-79.4142990000,M5R 1W6,,OTHER,Vesta Lunch,[],0,1,0,3.7,,,9ACD32,Good,,56
0,15,"Fast Food, Burger",$,[],0,0,17734986,True,0,0,0,0,"694 Spring Gardens Road, Burlington L7T 4H4",Toronto,89,37,43.2892540000,Burlington,Burlington,-79.8745710000,L7T 4H4,,OTHER,Easterbrooks,[],0,1,0,4.2,,,5BA829,Very Good,,39
0,25,"Fast Food, Burger",$,[],0,0,8911561,True,0,0,0,0,"Bramalea City Centre, 25 Peel Centre Drive L6T 5M2",Toronto,89,37,43.7159850000,"Peel Centre Drive, Brampton","Peel Centre Drive, Brampton, Toronto",-79.7219250000,L6T 5M2,,OTHER,Five Guys,[],0,1,0,3.8,,,9ACD32,Good,,50
0,25,Fast Food,$,[],0,0,8911322,True,0,0,0,0,"453 Queen Street West, Toronto",Toronto,89,37,43.6485130000,"Queen Street West, Fashion District","Queen Street West, Fashion District, Toronto",-79.3970300000,,,OTHER,Fancy Franks,[],0,1,0,3.4,,,CDD614,Average,,18
0,30,"Fish and Chips, Grill, Fast Food",$,[],0,0,8910150,True,0,0,0,0,"3060 Bloor Street West, Etobicoke M8X1C4",Toronto,89,37,43.6470680000,"Bloor Street West, Etobicoke","Bloor Street West, Etobicoke, Toronto",-79.5132450000,M8X1C4,,OTHER,Kingsway Fish & Chips,[],0,2,0,4.1,,,5BA829,Very Good,,50
0,35,"Fast Food, Grill",$,[],0,0,16529145,True,0,0,0,0,"942 Bloor Street West, Toronto",Toronto,89,37,43.6624260000,Dovercourt Park,Dovercourt Park,-79.4266610000,,,OTHER,The Rooster Rotisserie and Grill,[],0,2,0,4.0,,,5BA829,Very Good,,50
0,35,"Pizza, Fast Food",$,[],0,0,8907289,True,0,0,0,0,"656 Spadina Avenue, Toronto M5S 2H7",Toronto,89,37,43.6633470000,"Spadina Avenue, Discovery District","Spadina Avenue, Discovery District, Toronto",-79.4024730000,M5S 2H7,,OTHER,Cora Pizza,[],0,2,0,3.8,,,9ACD32,Good,,58
0,30,"Pizza, Fast Food",$,[],0,0,8901288,True,0,0,0,0,"3635 Cawthra Road, Mississauga L5A 2Y5",Toronto,89,37,43.6069500000,"3635 Cawthra Road, Mississauga","3635 Cawthra Road, Mississauga, Toronto",-79.6175230000,L5A 2Y5,,OTHER,Marconi Pizza,[],0,2,0,4.0,,,5BA829,Very Good,,56
0,30,"Burger, Fast Food",$,[],0,0,8910987,True,0,0,0,0,"1019 Kingston Road, Toronto M4E 3T9",Toronto,89,37,43.6807490000,"Kingston Road, The Beaches","Kingston Road, The Beaches, Toronto",-79.2849820000,M4E 3T9,,OTHER,No Bull Burger,[],0,2,0,3.9,,,9ACD32,Good,,36
0,25,"Pizza, Fast Food",$,[],0,0,8905456,True,0,0,0,0,"Rona Plaza, 40 Gillingham Drive, Brampton",Toronto,89,37,43.7025230000,"Gillingham Drive, Brampton","Gillingham Drive, Brampton, Toronto",-79.7869200000,,,OTHER,Mackay Pizza & Submarines,[],0,1,0,4.3,,,5BA829,Very Good,,42
0,25,"Fast Food, Grill",$,[],0,0,8909711,True,0,0,0,0,"2973 Bloor Street West, Etobicoke M8X 1C1",Toronto,89,37,43.6476480000,"Bloor Street West, Etobicoke","Bloor Street West, Etobicoke, Toronto",-79.5092090000,M8X 1C1,,OTHER,Magic Spot Grill,[],0,1,0,3.9,,,9ACD32,Good,,53
0,20,"Pizza, Fast Food",$,[],0,0,8901137,True,0,0,0,0,"5291 Lakeshore Road, Burlington",Toronto,89,37,43.3668900000,"Lakeshore Road, Burlington","Lakeshore Road, Burlington, Toronto",-79.7339630000,,,OTHER,Napoli Pizza,[],0,1,0,4.4,,,5BA829,Very Good,,41
0,30,"Burger, Fast Food",$,[],0,0,8902870,True,0,0,0,0,"236 Queen Street South, Mississauga L5M 1L5",Toronto,89,37,43.5804210000,"Queen Street South, Mississauga","Queen Street South, Mississauga, Toronto",-79.7121280000,L5M 1L5,,OTHER,Burger Legend,[],0,2,0,3.2,,,CDD614,Average,,41
0,30,"Burger, Fast Food",$,[],0,0,8904758,True,0,0,0,0,"607 Queen Street West, Toronto",Toronto,89,37,43.6474030000,"Queen Street West, Niagara","Queen Street West, Niagara, Toronto",-79.4023310000,,,OTHER,Gangster Burger,[],0,2,0,3.6,,,9ACD32,Good,,44
0,20,"Pizza, Fast Food",$,[],0,0,8900569,True,0,0,0,0,"353 Brant Street, Burlington L7R 2E7",Toronto,89,37,43.3246920000,"Lakeshore Road, Burlington","Lakeshore Road, Burlington, Toronto",-79.7965160000,L7R 2E7,,OTHER,Lugano 2 For 1 Pizza,[],0,1,0,4.2,,,5BA829,Very Good,,39
0,25,Fast Food,$,[],0,0,8904113,True,0,0,0,0,"273 Yonge Street, Toronto M5B 1N8",Toronto,89,37,43.6554200000,"Yonge Street, Downtown Yonge","Yonge Street, Downtown Yonge, Toronto",-79.3805260000,M5B 1N8,,OTHER,Popeyes,[],0,1,0,3.6,,,9ACD32,Good,,41
0,30,Fast Food,$,[],0,0,8905400,True,0,0,0,0,"228 Main Street East, Milton L9T 1N8",Toronto,89,37,43.5134690000,"Main Street East, Milton","Main Street East, Milton, Toronto",-79.8827610000,L9T 1N8,,OTHER,WingsUp!,[],0,2,0,3.7,,,9ACD32,Good,,28
0,35,Fast Food,$,[],0,0,8907320,True,0,0,0,0,"795 Bathurst Street, Toronto",Toronto,89,37,43.6648750000,"Bathurst St East, Harbord Village","Bathurst St East, Harbord Village, Toronto",-79.4112555556,,,OTHER,George's Deli BBQ,[],0,2,0,3.9,,,9ACD32,Good,,43
